unix,Low,High,Open,Close,Volume,Date,vol_fiat
1593820800,180.47,185.02,180.56,184.09,3011.69638641,2020-07-04,554423.1877742169
1593734400,180.21,183.77,181.9,180.51,3432.76988037,2020-07-03,619649.2911055887
1593648000,179.56,186.48,185.78,181.94,7060.3287217,2020-07-02,1284556.2076260978
1593561600,181.33,186.73,182.3,185.73,6484.94795626,2020-07-01,1204449.3839161696
1593475200,181.57,186.11,185.27,182.31,4080.51092274,2020-06-30,743917.9463247294
1593388800,179.67,186.81,182.46,185.27,5802.39251762,2020-06-29,1075009.2617394575
1593302400,177.02,184.96,179.42,182.66,4967.14719935,2020-06-28,907299.107433271
1593216000,176.05,187.95,186.47,179.49,6999.80093432,2020-06-27,1256394.269701097
1593129600,184.1,188.33,187.21,186.67,5780.10445641,2020-06-26,1078972.0988780546
1593043200,183.64,189.99,189.12,187.24,6136.78277449,2020-06-25,1149051.2066955075
1592956800,186.25,199.32,194.55,188.85,9379.19490525,2020-06-24,1771260.9578564626
1592870400,193.13,196.0,194.63,194.51,5349.72810539,2020-06-23,1040575.6137794087
